tree,SPR_dist,order,dist_type,dist_value
38,70,3,HOP,79
38,75,3,HOP,81
38,80,3,HOP,82
38,85,3,HOP,82
38,90,3,HOP,86
38,95,3,HOP,87
38,100,3,HOP,87
38,5,4,HOP,30
38,10,4,HOP,39
38,15,4,HOP,45
38,20,4,HOP,57
38,25,4,HOP,59
38,30,4,HOP,63
38,35,4,HOP,66
38,40,4,HOP,66
38,45,4,HOP,67
38,50,4,HOP,68
38,55,4,HOP,70
38,60,4,HOP,72
38,65,4,HOP,74
38,70,4,HOP,78
38,75,4,HOP,80
38,80,4,HOP,79
38,85,4,HOP,80
38,90,4,HOP,82
38,95,4,HOP,79
38,100,4,HOP,80
38,5,5,HOP,15
38,10,5,HOP,35
38,15,5,HOP,42
38,20,5,HOP,49
38,25,5,HOP,50
38,30,5,HOP,55
38,35,5,HOP,60
38,40,5,HOP,58
38,45,5,HOP,62
38,50,5,HOP,60
38,55,5,HOP,62
38,60,5,HOP,70
38,65,5,HOP,76
38,70,5,HOP,77
38,75,5,HOP,79
38,80,5,HOP,82
38,85,5,HOP,81
38,90,5,HOP,84
38,95,5,HOP,85
38,100,5,HOP,86
38,5,6,HOP,20
38,10,6,HOP,36
38,15,6,HOP,42
38,20,6,HOP,49
38,25,6,HOP,55
38,30,6,HOP,57
38,35,6,HOP,60
38,40,6,HOP,66
38,45,6,HOP,68
38,50,6,HOP,67
38,55,6,HOP,67
38,60,6,HOP,71
38,65,6,HOP,79
38,70,6,HOP,82
38,75,6,HOP,81
38,80,6,HOP,81
38,85,6,HOP,81
38,90,6,HOP,85
38,95,6,HOP,86
38,100,6,HOP,86
38,5,7,HOP,10
38,10,7,HOP,27
38,15,7,HOP,35
38,20,7,HOP,46
38,25,7,HOP,50
38,30,7,HOP,53
38,35,7,HOP,55
38,40,7,HOP,58
38,45,7,HOP,61
38,50,7,HOP,61
38,55,7,HOP,63
38,60,7,HOP,68
38,65,7,HOP,74
38,70,7,HOP,76
38,75,7,HOP,79
38,80,7,HOP,78
38,85,7,HOP,79
38,90,7,HOP,82
38,95,7,HOP,85
38,100,7,HOP,86
38,5,8,HOP,19
38,10,8,HOP,33
38,15,8,HOP,38
38,20,8,HOP,41
38,25,8,HOP,50
38,30,8,HOP,54
38,35,8,HOP,54
38,40,8,HOP,55
38,45,8,HOP,60
38,50,8,HOP,59
38,55,8,HOP,60
38,60,8,HOP,70
38,65,8,HOP,74
38,70,8,HOP,77
38,75,8,HOP,79
38,80,8,HOP,76
38,85,8,HOP,78
38,90,8,HOP,83
38,95,8,HOP,85
38,100,8,HOP,88
38,5,9,HOP,19
38,10,9,HOP,33
38,15,9,HOP,38
38,20,9,HOP,45
38,25,9,HOP,49
38,30,9,HOP,53
38,35,9,HOP,55
38,40,9,HOP,62
38,45,9,HOP,59
38,50,9,HOP,60
38,55,9,HOP,63
38,60,9,HOP,68
38,65,9,HOP,70
38,70,9,HOP,73
38,75,9,HOP,76
38,80,9,HOP,74
38,85,9,HOP,77
38,90,9,HOP,81
38,95,9,HOP,84
38,100,9,HOP,83
38,5,10,HOP,20
38,10,10,HOP,36
38,15,10,HOP,39
38,20,10,HOP,46
38,25,10,HOP,49
38,30,10,HOP,52
38,35,10,HOP,55
38,40,10,HOP,59
38,45,10,HOP,63
38,50,10,HOP,61
38,55,10,HOP,63
38,60,10,HOP,66
38,65,10,HOP,74
38,70,10,HOP,73
38,75,10,HOP,75
38,80,10,HOP,73
38,85,10,HOP,75
38,90,10,HOP,80
38,95,10,HOP,79
38,100,10,HOP,81
39,5,1,RF,74
39,10,1,RF,100
39,15,1,RF,120
39,20,1,RF,136
39,25,1,RF,152
39,30,1,RF,156
39,35,1,RF,166
39,40,1,RF,174
39,45,1,RF,178
39,50,1,RF,180
39,55,1,RF,180
39,60,1,RF,180
39,65,1,RF,184
39,70,1,RF,184
39,75,1,RF,184
39,80,1,RF,186
39,85,1,RF,186
39,90,1,RF,190
39,95,1,RF,190
39,100,1,RF,190
39,5,1,HOP,26
39,10,1,HOP,34
39,15,1,HOP,41
39,20,1,HOP,53
39,25,1,HOP,63
39,30,1,HOP,64
39,35,1,HOP,69
39,40,1,HOP,72
39,45,1,HOP,75
39,50,1,HOP,77
39,55,1,HOP,78
39,60,1,HOP,80
39,65,1,HOP,83
39,70,1,HOP,84
39,75,1,HOP,83
39,80,1,HOP,85
39,85,1,HOP,85
39,90,1,HOP,87
39,95,1,HOP,87
39,100,1,HOP,88
39,5,2,HOP,16
39,10,2,HOP,29
39,15,2,HOP,44
39,20,2,HOP,47
39,25,2,HOP,51
39,30,2,HOP,61
39,35,2,HOP,67
39,40,2,HOP,72
39,45,2,HOP,74
39,50,2,HOP,76
39,55,2,HOP,79
39,60,2,HOP,79
39,65,2,HOP,82
39,70,2,HOP,82
39,75,2,HOP,82
39,80,2,HOP,84
39,85,2,HOP,85
39,90,2,HOP,89
39,95,2,HOP,89
39,100,2,HOP,90
39,5,3,HOP,11
39,10,3,HOP,21
39,15,3,HOP,37
39,20,3,HOP,42
39,25,3,HOP,53
39,30,3,HOP,57
39,35,3,HOP,67
39,40,3,HOP,74
39,45,3,HOP,75
39,50,3,HOP,78
39,55,3,HOP,77
39,60,3,HOP,74
39,65,3,HOP,77
39,70,3,HOP,78
39,75,3,HOP,79
39,80,3,HOP,81
39,85,3,HOP,82
39,90,3,HOP,86
39,95,3,HOP,86
39,100,3,HOP,87
39,5,4,HOP,7
39,10,4,HOP,30
39,15,4,HOP,47
39,20,4,HOP,49
39,25,4,HOP,56
39,30,4,HOP,58
39,35,4,HOP,67
39,40,4,HOP,71
39,45,4,HOP,73
39,50,4,HOP,77
39,55,4,HOP,79
39,60,4,HOP,81
39,65,4,HOP,83
39,70,4,HOP,84
39,75,4,HOP,86
39,80,4,HOP,87
39,85,4,HOP,89
39,90,4,HOP,89
39,95,4,HOP,89
39,100,4,HOP,89
39,5,5,HOP,11
39,10,5,HOP,18
39,15,5,HOP,37
39,20,5,HOP,45
39,25,5,HOP,50
39,30,5,HOP,59
39,35,5,HOP,65
39,40,5,HOP,69
39,45,5,HOP,71
39,50,5,HOP,75
39,55,5,HOP,78
39,60,5,HOP,79
39,65,5,HOP,82
39,70,5,HOP,81
39,75,5,HOP,84
39,80,5,HOP,85
39,85,5,HOP,86
39,90,5,HOP,87
39,95,5,HOP,90
39,100,5,HOP,89
39,5,6,HOP,17
39,10,6,HOP,25
39,15,6,HOP,37
39,20,6,HOP,47
39,25,6,HOP,56
39,30,6,HOP,67
39,35,6,HOP,70
39,40,6,HOP,73
39,45,6,HOP,74
39,50,6,HOP,78
39,55,6,HOP,84
39,60,6,HOP,84
39,65,6,HOP,86
39,70,6,HOP,86
39,75,6,HOP,86
39,80,6,HOP,87
39,85,6,HOP,87
39,90,6,HOP,89
39,95,6,HOP,87
39,100,6,HOP,87
39,5,7,HOP,17
39,10,7,HOP,24
39,15,7,HOP,39
39,20,7,HOP,41
39,25,7,HOP,53
39,30,7,HOP,57
39,35,7,HOP,60
39,40,7,HOP,65
39,45,7,HOP,76
39,50,7,HOP,83
39,55,7,HOP,83
39,60,7,HOP,83
39,65,7,HOP,85
39,70,7,HOP,86
39,75,7,HOP,87
39,80,7,HOP,88
39,85,7,HOP,90
39,90,7,HOP,92
39,95,7,HOP,90
39,100,7,HOP,91
39,5,8,HOP,14
39,10,8,HOP,20
39,15,8,HOP,38
39,20,8,HOP,43
39,25,8,HOP,60
39,30,8,HOP,69
39,35,8,HOP,73
39,40,8,HOP,76
39,45,8,HOP,78
39,50,8,HOP,81
39,55,8,HOP,83
39,60,8,HOP,83
39,65,8,HOP,87
39,70,8,HOP,87
39,75,8,HOP,87
39,80,8,HOP,88
39,85,8,HOP,87
39,90,8,HOP,90
39,95,8,HOP,90
39,100,8,HOP,87
39,5,9,HOP,23
39,10,9,HOP,30
39,15,9,HOP,44
39,20,9,HOP,45
39,25,9,HOP,55
39,30,9,HOP,60
39,35,9,HOP,68
39,40,9,HOP,71
39,45,9,HOP,78
39,50,9,HOP,81
39,55,9,HOP,83
39,60,9,HOP,81
39,65,9,HOP,81
39,70,9,HOP,85
39,75,9,HOP,87
39,80,9,HOP,89
39,85,9,HOP,89
39,90,9,HOP,91
39,95,9,HOP,90
39,100,9,HOP,88
39,5,10,HOP,19
39,10,10,HOP,26
39,15,10,HOP,38
39,20,10,HOP,45
39,25,10,HOP,57
39,30,10,HOP,67
39,35,10,HOP,65
39,40,10,HOP,68
39,45,10,HOP,70
39,50,10,HOP,80
39,55,10,HOP,80
39,60,10,HOP,79
39,65,10,HOP,84
39,70,10,HOP,84
39,75,10,HOP,84
39,80,10,HOP,87
39,85,10,HOP,85
39,90,10,HOP,87
39,95,10,HOP,86
39,100,10,HOP,85
40,5,1,RF,54
40,10,1,RF,100
40,15,1,RF,120
40,20,1,RF,136
40,25,1,RF,146
40,30,1,RF,152
40,35,1,RF,158
40,40,1,RF,158
40,45,1,RF,162
40,50,1,RF,164
40,55,1,RF,168
40,60,1,RF,170
40,65,1,RF,172
40,70,1,RF,172
40,75,1,RF,180
40,80,1,RF,178
40,85,1,RF,178
40,90,1,RF,178
40,95,1,RF,178
40,100,1,RF,178
40,5,1,HOP,16
40,10,1,HOP,31
40,15,1,HOP,38
40,20,1,HOP,48
40,25,1,HOP,56
40,30,1,HOP,63
40,35,1,HOP,66
40,40,1,HOP,66
40,45,1,HOP,69
40,50,1,HOP,71
40,55,1,HOP,74
40,60,1,HOP,76
40,65,1,HOP,78
40,70,1,HOP,80
40,75,1,HOP,84
40,80,1,HOP,84
40,85,1,HOP,83
40,90,1,HOP,83
40,95,1,HOP,84
40,100,1,HOP,85
40,5,2,HOP,20
40,10,2,HOP,38
40,15,2,HOP,48
40,20,2,HOP,55
40,25,2,HOP,63
40,30,2,HOP,67
40,35,2,HOP,70
40,40,2,HOP,71
40,45,2,HOP,75
40,50,2,HOP,75
40,55,2,HOP,77
40,60,2,HOP,77
40,65,2,HOP,77
40,70,2,HOP,80
40,75,2,HOP,82
40,80,2,HOP,82
40,85,2,HOP,81
40,90,2,HOP,84
40,95,2,HOP,83
40,100,2,HOP,81
40,5,3,HOP,16
40,10,3,HOP,31
40,15,3,HOP,39
40,20,3,HOP,49
40,25,3,HOP,54
40,30,3,HOP,60
40,35,3,HOP,65
40,40,3,HOP,66
40,45,3,HOP,70
40,50,3,HOP,74
40,55,3,HOP,79
40,60,3,HOP,77
40,65,3,HOP,80
40,70,3,HOP,82
40,75,3,HOP,84
40,80,3,HOP,82
40,85,3,HOP,83
40,90,3,HOP,83
40,95,3,HOP,83
40,100,3,HOP,83
40,5,4,HOP,20
40,10,4,HOP,33
40,15,4,HOP,42
40,20,4,HOP,56
40,25,4,HOP,58
40,30,4,HOP,61
40,35,4,HOP,61
40,40,4,HOP,65
40,45,4,HOP,70
40,50,4,HOP,72
40,55,4,HOP,76
40,60,4,HOP,77
40,65,4,HOP,80
40,70,4,HOP,81
40,75,4,HOP,85
40,80,4,HOP,84
40,85,4,HOP,85
40,90,4,HOP,87
40,95,4,HOP,87
40,100,4,HOP,87
40,5,5,HOP,20
40,10,5,HOP,28
40,15,5,HOP,35
40,20,5,HOP,49
40,25,5,HOP,54
40,30,5,HOP,60
40,35,5,HOP,66
40,40,5,HOP,68
40,45,5,HOP,75
40,50,5,HOP,77
40,55,5,HOP,81
40,60,5,HOP,81
40,65,5,HOP,81
40,70,5,HOP,78
40,75,5,HOP,77
40,80,5,HOP,79
40,85,5,HOP,80
40,90,5,HOP,80
40,95,5,HOP,80
40,100,5,HOP,80
40,5,6,HOP,23
40,10,6,HOP,33
40,15,6,HOP,41
40,20,6,HOP,54
40,25,6,HOP,59
40,30,6,HOP,62
40,35,6,HOP,62
40,40,6,HOP,65
40,45,6,HOP,67
40,50,6,HOP,68
40,55,6,HOP,67
40,60,6,HOP,73
40,65,6,HOP,76
40,70,6,HOP,76
40,75,6,HOP,81
40,80,6,HOP,81
40,85,6,HOP,80
40,90,6,HOP,80
40,95,6,HOP,80
40,100,6,HOP,79
40,5,7,HOP,21
40,10,7,HOP,31
40,15,7,HOP,37
40,20,7,HOP,51
40,25,7,HOP,55
40,30,7,HOP,63
40,35,7,HOP,63
40,40,7,HOP,65
40,45,7,HOP,71
40,50,7,HOP,73
40,55,7,HOP,76
40,60,7,HOP,76
40,65,7,HOP,77
40,70,7,HOP,75
40,75,7,HOP,78
40,80,7,HOP,81
40,85,7,HOP,82
40,90,7,HOP,83
40,95,7,HOP,83
40,100,7,HOP,84
40,5,8,HOP,20
40,10,8,HOP,38
40,15,8,HOP,45
40,20,8,HOP,48
40,25,8,HOP,50
40,30,8,HOP,62
40,35,8,HOP,63
40,40,8,HOP,66
40,45,8,HOP,71
40,50,8,HOP,76
40,55,8,HOP,80
40,60,8,HOP,80
40,65,8,HOP,81
40,70,8,HOP,80
40,75,8,HOP,82
40,80,8,HOP,82
40,85,8,HOP,82
40,90,8,HOP,85
40,95,8,HOP,86
40,100,8,HOP,86
40,5,9,HOP,25
40,10,9,HOP,37
40,15,9,HOP,45
40,20,9,HOP,54
40,25,9,HOP,59
40,30,9,HOP,67
40,35,9,HOP,66
40,40,9,HOP,70
40,45,9,HOP,74
40,50,9,HOP,75
40,55,9,HOP,77
40,60,9,HOP,77
40,65,9,HOP,80
40,70,9,HOP,78
40,75,9,HOP,78
40,80,9,HOP,81
40,85,9,HOP,81
40,90,9,HOP,84
40,95,9,HOP,84
40,100,9,HOP,83
40,5,10,HOP,16
40,10,10,HOP,28
40,15,10,HOP,35
40,20,10,HOP,46
40,25,10,HOP,55
40,30,10,HOP,63
40,35,10,HOP,63
40,40,10,HOP,64
40,45,10,HOP,69
40,50,10,HOP,74
40,55,10,HOP,79
40,60,10,HOP,80
40,65,10,HOP,82
40,70,10,HOP,81
40,75,10,HOP,82
40,80,10,HOP,81
40,85,10,HOP,82
40,90,10,HOP,83
40,95,10,HOP,85
40,100,10,HOP,84
41,5,1,RF,76
41,10,1,RF,108
41,15,1,RF,132
41,20,1,RF,138
41,25,1,RF,146
41,30,1,RF,146
41,35,1,RF,158
41,40,1,RF,162
41,45,1,RF,168
41,50,1,RF,176
41,55,1,RF,184
41,60,1,RF,188
41,65,1,RF,188
41,70,1,RF,188
41,75,1,RF,188
41,80,1,RF,190
41,85,1,RF,192
41,90,1,RF,192
41,95,1,RF,190
41,100,1,RF,192
41,5,1,HOP,9
41,10,1,HOP,31
41,15,1,HOP,42
41,20,1,HOP,40
41,25,1,HOP,58
41,30,1,HOP,58
41,35,1,HOP,65
41,40,1,HOP,67
41,45,1,HOP,71
41,50,1,HOP,72
41,55,1,HOP,77
41,60,1,HOP,78
41,65,1,HOP,81
41,70,1,HOP,81
41,75,1,HOP,82
41,80,1,HOP,80
41,85,1,HOP,82
41,90,1,HOP,83
41,95,1,HOP,84
41,100,1,HOP,86
41,5,2,HOP,32
41,10,2,HOP,42
41,15,2,HOP,51
41,20,2,HOP,53
41,25,2,HOP,58
41,30,2,HOP,60
41,35,2,HOP,66
41,40,2,HOP,69
41,45,2,HOP,72
41,50,2,HOP,75
41,55,2,HOP,82
41,60,2,HOP,85
41,65,2,HOP,84
41,70,2,HOP,83
41,75,2,HOP,85
41,80,2,HOP,86
41,85,2,HOP,87
41,90,2,HOP,88
41,95,2,HOP,86
41,100,2,HOP,87
41,5,3,HOP,12
41,10,3,HOP,23
41,15,3,HOP,36
41,20,3,HOP,37
41,25,3,HOP,47
41,30,3,HOP,50
41,35,3,HOP,60
41,40,3,HOP,63
41,45,3,HOP,66
41,50,3,HOP,69
41,55,3,HOP,77
41,60,3,HOP,79
41,65,3,HOP,81
41,70,3,HOP,84
41,75,3,HOP,82
41,80,3,HOP,84
41,85,3,HOP,86
41,90,3,HOP,86
41,95,3,HOP,85
41,100,3,HOP,89
41,5,4,HOP,22
41,10,4,HOP,29
41,15,4,HOP,38
41,20,4,HOP,41
41,25,4,HOP,54
41,30,4,HOP,54
41,35,4,HOP,58
41,40,4,HOP,57
41,45,4,HOP,59
41,50,4,HOP,64
41,55,4,HOP,66
41,60,4,HOP,73
41,65,4,HOP,75
41,70,4,HOP,78
41,75,4,HOP,78
41,80,4,HOP,80
41,85,4,HOP,82
41,90,4,HOP,83
41,95,4,HOP,82
41,100,4,HOP,82
41,5,5,HOP,23
41,10,5,HOP,36
41,15,5,HOP,46
41,20,5,HOP,50
41,25,5,HOP,66
41,30,5,HOP,64
41,35,5,HOP,69
41,40,5,HOP,69
41,45,5,HOP,74
41,50,5,HOP,76
41,55,5,HOP,82
41,60,5,HOP,87
41,65,5,HOP,86
41,70,5,HOP,84
41,75,5,HOP,85
41,80,5,HOP,87
41,85,5,HOP,89
41,90,5,HOP,87
41,95,5,HOP,85
41,100,5,HOP,86
41,5,6,HOP,22
41,10,6,HOP,37
41,15,6,HOP,50
41,20,6,HOP,53
41,25,6,HOP,59
41,30,6,HOP,61
41,35,6,HOP,64
41,40,6,HOP,61
41,45,6,HOP,66
41,50,6,HOP,71
41,55,6,HOP,73
41,60,6,HOP,76
41,65,6,HOP,78
41,70,6,HOP,81
41,75,6,HOP,81
41,80,6,HOP,80
41,85,6,HOP,83
41,90,6,HOP,83
41,95,6,HOP,83
41,100,6,HOP,86
41,5,7,HOP,17
41,10,7,HOP,29
41,15,7,HOP,43
41,20,7,HOP,44
41,25,7,HOP,59
41,30,7,HOP,61
41,35,7,HOP,68
41,40,7,HOP,71
41,45,7,HOP,74
41,50,7,HOP,81
41,55,7,HOP,83
41,60,7,HOP,84
41,65,7,HOP,84
41,70,7,HOP,86
41,75,7,HOP,85
41,80,7,HOP,87
41,85,7,HOP,88
41,90,7,HOP,90
41,95,7,HOP,88
41,100,7,HOP,90
41,5,8,HOP,25
41,10,8,HOP,40
41,15,8,HOP,50
41,20,8,HOP,48
41,25,8,HOP,57
41,30,8,HOP,55
41,35,8,HOP,60
41,40,8,HOP,62
41,45,8,HOP,65
41,50,8,HOP,69
41,55,8,HOP,74
41,60,8,HOP,78
41,65,8,HOP,75
41,70,8,HOP,80
41,75,8,HOP,82
41,80,8,HOP,87
41,85,8,HOP,88
41,90,8,HOP,88
41,95,8,HOP,86
41,100,8,HOP,87
41,5,9,HOP,30
41,10,9,HOP,42
41,15,9,HOP,55
41,20,9,HOP,57
41,25,9,HOP,64
41,30,9,HOP,60
41,35,9,HOP,66
41,40,9,HOP,70
41,45,9,HOP,73
41,50,9,HOP,74
41,55,9,HOP,79
41,60,9,HOP,80
41,65,9,HOP,80
41,70,9,HOP,81
41,75,9,HOP,84
41,80,9,HOP,85
41,85,9,HOP,89
41,90,9,HOP,89
41,95,9,HOP,86
41,100,9,HOP,87
41,5,10,HOP,15
41,10,10,HOP,28
41,15,10,HOP,38
41,20,10,HOP,42
41,25,10,HOP,56
41,30,10,HOP,58
41,35,10,HOP,66
41,40,10,HOP,69
41,45,10,HOP,75
41,50,10,HOP,77
41,55,10,HOP,81
41,60,10,HOP,82
41,65,10,HOP,82
41,70,10,HOP,80
41,75,10,HOP,81
41,80,10,HOP,81
41,85,10,HOP,84
41,90,10,HOP,84
41,95,10,HOP,82
41,100,10,HOP,85
42,5,1,RF,62
42,10,1,RF,98
42,15,1,RF,114
42,20,1,RF,126
42,25,1,RF,142
42,30,1,RF,144
42,35,1,RF,154
42,40,1,RF,158
42,45,1,RF,160
42,50,1,RF,166
42,55,1,RF,166
42,60,1,RF,166
42,65,1,RF,166
42,70,1,RF,166
42,75,1,RF,166
42,80,1,RF,166
42,85,1,RF,170
42,90,1,RF,178
42,95,1,RF,182
42,100,1,RF,182
42,5,1,HOP,20
42,10,1,HOP,39
42,15,1,HOP,48
42,20,1,HOP,55
42,25,1,HOP,64
42,30,1,HOP,66
42,35,1,HOP,67
42,40,1,HOP,68
42,45,1,HOP,71
42,50,1,HOP,75
42,55,1,HOP,75
42,60,1,HOP,76
42,65,1,HOP,76
42,70,1,HOP,77
42,75,1,HOP,75
42,80,1,HOP,77
42,85,1,HOP,79
42,90,1,HOP,81
42,95,1,HOP,84
42,100,1,HOP,83
42,5,2,HOP,12
42,10,2,HOP,20
42,15,2,HOP,32
42,20,2,HOP,40
42,25,2,HOP,51
42,30,2,HOP,54
42,35,2,HOP,58
42,40,2,HOP,68
42,45,2,HOP,71
42,50,2,HOP,73
42,55,2,HOP,72
42,60,2,HOP,74
42,65,2,HOP,72
42,70,2,HOP,73
42,75,2,HOP,73
42,80,2,HOP,76
42,85,2,HOP,78
42,90,2,HOP,84
42,95,2,HOP,86
42,100,2,HOP,86
42,5,3,HOP,15
42,10,3,HOP,28
42,15,3,HOP,40
42,20,3,HOP,52
42,25,3,HOP,54
42,30,3,HOP,58
42,35,3,HOP,66
42,40,3,HOP,67
42,45,3,HOP,71
42,50,3,HOP,74
42,55,3,HOP,77
42,60,3,HOP,79
42,65,3,HOP,79
42,70,3,HOP,79
42,75,3,HOP,80
42,80,3,HOP,77
42,85,3,HOP,78
42,90,3,HOP,84
42,95,3,HOP,86
42,100,3,HOP,86
42,5,4,HOP,11
42,10,4,HOP,28
42,15,4,HOP,31
42,20,4,HOP,41
42,25,4,HOP,48
42,30,4,HOP,59
42,35,4,HOP,62
42,40,4,HOP,66
42,45,4,HOP,72
42,50,4,HOP,75
42,55,4,HOP,73
42,60,4,HOP,77
42,65,4,HOP,75
42,70,4,HOP,76
42,75,4,HOP,75
42,80,4,HOP,79
42,85,4,HOP,80
42,90,4,HOP,84
42,95,4,HOP,87
42,100,4,HOP,86
42,5,5,HOP,10
42,10,5,HOP,30
42,15,5,HOP,41
42,20,5,HOP,47
42,25,5,HOP,52
42,30,5,HOP,57
42,35,5,HOP,58
42,40,5,HOP,64
42,45,5,HOP,67
42,50,5,HOP,70
42,55,5,HOP,71
42,60,5,HOP,74
42,65,5,HOP,72
42,70,5,HOP,73
42,75,5,HOP,74
42,80,5,HOP,75
42,85,5,HOP,77
42,90,5,HOP,81
42,95,5,HOP,84
42,100,5,HOP,84
42,5,6,HOP,14
42,10,6,HOP,31
42,15,6,HOP,45
42,20,6,HOP,51
42,25,6,HOP,62
42,30,6,HOP,63
42,35,6,HOP,64
42,40,6,HOP,64
42,45,6,HOP,69
42,50,6,HOP,76
42,55,6,HOP,75
42,60,6,HOP,75
42,65,6,HOP,75
42,70,6,HOP,76
42,75,6,HOP,75
42,80,6,HOP,74
42,85,6,HOP,79
42,90,6,HOP,81
42,95,6,HOP,85
42,100,6,HOP,86
42,5,7,HOP,20
42,10,7,HOP,35
42,15,7,HOP,47
42,20,7,HOP,52
42,25,7,HOP,53
42,30,7,HOP,55
42,35,7,HOP,55
42,40,7,HOP,56
42,45,7,HOP,61
42,50,7,HOP,67
42,55,7,HOP,68
42,60,7,HOP,71
42,65,7,HOP,76
42,70,7,HOP,79
42,75,7,HOP,80
42,80,7,HOP,81
42,85,7,HOP,83
42,90,7,HOP,85
42,95,7,HOP,85
42,100,7,HOP,85
42,5,8,HOP,17
42,10,8,HOP,27
42,15,8,HOP,36
42,20,8,HOP,49
42,25,8,HOP,58
42,30,8,HOP,61
42,35,8,HOP,63
42,40,8,HOP,66
42,45,8,HOP,71
42,50,8,HOP,75
42,55,8,HOP,75
42,60,8,HOP,76
42,65,8,HOP,75
42,70,8,HOP,77
42,75,8,HOP,78
42,80,8,HOP,76
42,85,8,HOP,78
42,90,8,HOP,81
42,95,8,HOP,82
42,100,8,HOP,83
42,5,9,HOP,15
42,10,9,HOP,32
42,15,9,HOP,40
42,20,9,HOP,47
42,25,9,HOP,55
42,30,9,HOP,58
42,35,9,HOP,58
42,40,9,HOP,61
42,45,9,HOP,67
42,50,9,HOP,72
42,55,9,HOP,73
42,60,9,HOP,78
42,65,9,HOP,73
42,70,9,HOP,74
42,75,9,HOP,76
42,80,9,HOP,79
42,85,9,HOP,80
42,90,9,HOP,84
42,95,9,HOP,87
42,100,9,HOP,87
42,5,10,HOP,12
42,10,10,HOP,41
42,15,10,HOP,50
42,20,10,HOP,54
42,25,10,HOP,59
42,30,10,HOP,60
42,35,10,HOP,65
42,40,10,HOP,70
42,45,10,HOP,72
42,50,10,HOP,74
42,55,10,HOP,74
42,60,10,HOP,73
42,65,10,HOP,72
42,70,10,HOP,73
42,75,10,HOP,74
42,80,10,HOP,75
42,85,10,HOP,77
42,90,10,HOP,79
42,95,10,HOP,81
42,100,10,HOP,81
43,5,1,RF,62
43,10,1,RF,86
43,15,1,RF,108
43,20,1,RF,108
43,25,1,RF,126
43,30,1,RF,132
43,35,1,RF,148
43,40,1,RF,152
43,45,1,RF,156
43,50,1,RF,160
43,55,1,RF,166
43,60,1,RF,168
43,65,1,RF,176
43,70,1,RF,172
43,75,1,RF,174
43,80,1,RF,176
43,85,1,RF,180
43,90,1,RF,180
43,95,1,RF,182
43,100,1,RF,182
43,5,1,HOP,21
43,10,1,HOP,38
43,15,1,HOP,46
43,20,1,HOP,46
43,25,1,HOP,53
43,30,1,HOP,58
43,35,1,HOP,63
43,40,1,HOP,66
43,45,1,HOP,68
43,50,1,HOP,69
43,55,1,HOP,74
43,60,1,HOP,76
43,65,1,HOP,80
43,70,1,HOP,78
43,75,1,HOP,79
43,80,1,HOP,80
43,85,1,HOP,84
43,90,1,HOP,84
43,95,1,HOP,86
43,100,1,HOP,88
43,5,2,HOP,28
43,10,2,HOP,37
43,15,2,HOP,41
43,20,2,HOP,42
43,25,2,HOP,48
43,30,2,HOP,55
43,35,2,HOP,61
43,40,2,HOP,64
43,45,2,HOP,66
43,50,2,HOP,69
43,55,2,HOP,77
43,60,2,HOP,77
43,65,2,HOP,81
43,70,2,HOP,80
43,75,2,HOP,81
43,80,2,HOP,84
43,85,2,HOP,84
43,90,2,HOP,83
43,95,2,HOP,83
43,100,2,HOP,83
43,5,3,HOP,24
43,10,3,HOP,31
43,15,3,HOP,39
43,20,3,HOP,41
43,25,3,HOP,47
43,30,3,HOP,49
43,35,3,HOP,60
43,40,3,HOP,62
43,45,3,HOP,62
43,50,3,HOP,66
43,55,3,HOP,74
43,60,3,HOP,76
43,65,3,HOP,81
43,70,3,HOP,77
43,75,3,HOP,75
43,80,3,HOP,78
43,85,3,HOP,81
43,90,3,HOP,82
43,95,3,HOP,82
43,100,3,HOP,85
43,5,4,HOP,15
43,10,4,HOP,34
43,15,4,HOP,42
43,20,4,HOP,45
43,25,4,HOP,50
43,30,4,HOP,55
43,35,4,HOP,63
43,40,4,HOP,69
43,45,4,HOP,73
43,50,4,HOP,75
43,55,4,HOP,79
43,60,4,HOP,81
43,65,4,HOP,84
43,70,4,HOP,83
43,75,4,HOP,83
43,80,4,HOP,83
43,85,4,HOP,87
43,90,4,HOP,87
43,95,4,HOP,87
43,100,4,HOP,87
43,5,5,HOP,19
43,10,5,HOP,32
43,15,5,HOP,35
43,20,5,HOP,39
43,25,5,HOP,50
43,30,5,HOP,55
43,35,5,HOP,59
43,40,5,HOP,64
43,45,5,HOP,64
43,50,5,HOP,68
43,55,5,HOP,71
43,60,5,HOP,73
43,65,5,HOP,76
43,70,5,HOP,75
43,75,5,HOP,78
43,80,5,HOP,80
43,85,5,HOP,82
43,90,5,HOP,84
43,95,5,HOP,85
43,100,5,HOP,85
43,5,6,HOP,23
43,10,6,HOP,32
43,15,6,HOP,43
43,20,6,HOP,43
43,25,6,HOP,47
43,30,6,HOP,54
43,35,6,HOP,63
43,40,6,HOP,67
43,45,6,HOP,70
43,50,6,HOP,72
43,55,6,HOP,75
43,60,6,HOP,76
43,65,6,HOP,79
43,70,6,HOP,79
43,75,6,HOP,80
43,80,6,HOP,81
43,85,6,HOP,85
43,90,6,HOP,84
43,95,6,HOP,83
43,100,6,HOP,85
43,5,7,HOP,15
43,10,7,HOP,23
43,15,7,HOP,41
43,20,7,HOP,45
43,25,7,HOP,49
43,30,7,HOP,52
